Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding Change – 3M","Promoter Holding","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Insider Trades - 6M Cumulative","Mutual Fund Holding","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Gravita India Ltd,GRAVITA,"Metals - Lead","2927.87459085","0","73.00019812301977","14.457054713443398","0","44118","0","-0.06074198591805656","0","-0.06074198591805656","0","0","-0.4194897893351761","-0.33829237656282607","0.7947227374222228","0.05001454707916003","0.1938601447314877","0.1938601447314877","0","0","-1.3306644809691093","0","0"
R Systems International Ltd,RSYSTEMS,"IT Services & Consulting","2894.88529915","0","51.67217996060892","6.975375061985726","0","35200","0","-0.03774615354607805","0","-0.03774615354607805","0","0","-0.09525081877370523","-0.007020082973915098","0.41535814954501116","0","0","0","0","0",,,
Ge T&D India Ltd,GET&D,"Heavy Electrical Equipments","2892.045612825","0","74.99999990236151","6.399552331376013","0","39063","0.13432909763844236",,"14.40329899406762",,,"1.2524500673285814","0.01993973478297606","0.024033131321226392","0.27016339041651155","0.23769976031896078","-0.012536002488765519","15.707893879524674","0","0.38456486044616867",,,
India Pesticides Ltd,IPL,"Fertilizers & Agro Chemicals","2878.51188246","0.4402436230059976","67.20388892634288","12.052466307295884","0","131580","0.51205717005425","0.4906979735282117","1.5860492891550333","0.010333134346689057","0","0","-1.582641091481861","-1.4922114043278363","0.6171955095358852","0.5233888846109134","0.5121005865851185","1.5860927056859018","0.6392441605721189","0.5233454680800449",,,
HBL Power Systems Ltd,HBLPOWER,"Batteries","2863.42379218","0","58.97080605502815","27.03444961078042","0","167040","0",,"0",,,"0","-7.604830212164113","-3.23457665061469","1.5462157812935018","-5.710809027521012","-5.710809027521012","3.613762135475587","0","0","-1.2185925640938633","-1.4530084542017587","0"
Nilkamal Ltd,NILKAMAL,"Plastic Products","2858.11121325","0.008805480305781543","64.54032410734779","9.097046243849483","0","19774","0.13655865880606655",,"19.515651674230735",,,"0","-0.2667913104518169","-0.06633595855929197","1.8675056667688612","0.2209076547032076","-0.013972166238623629","19.801266876751754","0.010722046034430832","0.3757608045555294",,,
Orient Cement Ltd,ORIENTCEM,"Cement","2853.8218268","0","37.9020271319063","18.50768804379936","0","111805","-1.0960465617110184",,"8.474305208856636",,,"2.527995971664982","-0.11106817847679551","0.5949194010838941","6.428684880994057","-3.5333005383544087","-2.014398388509793","11.300699042645643","0.5366806535071547","-2.7720971220795203","0","0","0"
Bombay Super Hybrid Seeds Ltd,BSHSL,"Seeds","2844.8496608","0","73.26729833287084","6.696413324225671","0","3963","0",,"0",,,"0","0.0001905900362578485","0.0001905900362578485","0.0001905900362578485","0","0","0","0.07337716395927885","0",,,
Mirza International Ltd,MIRZAINT,"Footwear","2839.2216","0.031768989077860965","67.94229797350091","17.39281831330108","0","70808","0.6737211776636238",,"3.744674413578707",,,"0","0.49638920752082205","0.07579505594068481","3.4953560088441145","3.8432522068724753","0.7760394327797453","3.8823150965039153","0.031768989077860965","3.7409339517563542",,,
Kaveri Seed Company Ltd,KSCL,"Seeds","2825.25329785","0","57.43516731176719","15.437079465845107","0","70405","-0.864857070254859",,"0",,,"4.9132054883211485","-2.579455042946309","-2.658655463510472","15.026089792368735","-0.5145926916346353","-1.002123396350516","6.440608857841151","0","-0.5981637011017862",,,
Meghmani Organics Ltd,MOL,"Commodity Chemicals","2801.271034165","0.07864287222234623","49.365363620989314","30.82515746632814","0","130992","0",,"0",,,"0","0.3860201111608348","0.20043040378895682","1.639554857593074","0.07795160137551259","0.07795160137551259","0.07795160137551259","-0.04915179513896817","0",,,
Titagarh Wagons Ltd,TWL,"Rail","2791.387072705","0.0011850690763566263","47.25632297285509","22.927623415723847","0","104831","-0.25768352749551404","0.5686888961370231","6.816885309123512","0.55823485627786","0","0.18236180821268594","-0.03183880009656903","0.18645811614210572","4.816486199268454","-0.7351634975909596","-0.37052685871247615","6.999692040941436","0.20733774533073301","-0.6223201663739975",,,
Butterfly Gandhimathi Appliances Ltd,BUTTERFLY,"Home Electronics & Appliances","2776.4260770349997","0.02763103594506333","82.80766281638519","8.706608103522601","7.782630065540852","19281","0.17270705056207802","-6.00001085038433","5.367837509934352","0","0","0.010697350307730655","0.00006706758547823932","-0.00004479204679105203","0.03337886607527253","4.894404876961635","0.1834812077934318","5.608718116706861","-5.972379814439265","4.875190910475562",,,
Man Infraconstruction Ltd,MANINFRA,"Construction & Engineering","2745.396744975","0.15311902488025453","67.02528149430572","10.712086091865677","0","70886","0","0.24416269660365755","1.6242406523435307","0.09104367172340189","0","0","-0.30218822252867317","-0.26504213510554964","0.568096349955497","0.030356869240317996","0.030356869240317996","1.6554056015103877","0.233927017534171","0",,,
Fineotex Chemical Ltd,FCL,"Specialty Chemicals","2729.948553","0.5012938283083912","65.4693276837801","18.98531847807849","0","110855","-0.3335402021234861","0.0604974770746165","3.6759833648944458","0.030700212246820315","0","0","0.6824228135210547","-0.29622410532437893","0.7240658455390284","-1.6723565933641007","-0.3335402021234861","3.6759833648944458","0.5310910931361832","-1.6723565933641007",,,
Eveready Industries India Ltd,EVEREADY,"Batteries","2726.1356863","38.37173116719491","43.213172432142855","15.953740724302993","0.006291336335968642","53007","0",,"1.118460098784849",,,"0","-2.4723067013394093","-0.017139179548107952","0.8674449965509774","0.1838905469816856","0.6007627746595483","1.769714527690272","38.31670089091266","0",,,
TVS Srichakra Ltd,TVSSRICHAK,"Tires & Rubber","2719.82244525","0","45.36421990192046","35.23325562716712","0","28054","0","0.2096368705963785","0.0019589789801555428","0.2096368705963785","0","0","-0.6895736608746188","-0.4721792335168242","1.4056327175609407","-0.005615739743112556","-0.005615739743112556","0.02666823384985079","0","0",,,
Voltamp Transformers Ltd,VOLTAMP,"Heavy Electrical Equipments","2719.4312704","0","50.00001976847166","9.04762422507591","0","26207","0.20490020875506332",,"21.790608394483808",,,"0","1.3104322178643724","0.8945233426113361","17.144256468243928","0.059522868168016885","0.2370140909665963","21.86264470521255","0","3.8781491175354255","-1.1861082995951415","-1.1861082995951415","0"
Gabriel India Ltd,GABRIEL,"Auto Parts","2705.5336099","0","55.00000000000001","20.986418222724883","0","96013","0",,"9.255992978193163",,,"1.5232992077493837","1.2932338113254205","1.193922277542652","2.5731806019801464","1.8244138945228041","1.7806577847976062","11.043403571358459","0","0.07369123960259039",,,
PSP Projects Ltd,PSPPROJECT,"Construction & Engineering","2701.08","0.06944444444444287","70.45474166666666","12.90418888888889","0","36750","-0.4288861111111113","-2.9166666666666665","2.4908638888888888","-3.1944444444444446","0","0.010497222222222224","0.19023888888888885","0.08377777777777773","1.9698222222222221","-0.32360555555555504","-0.37479166666666597","4.449905555555556","0.2511083333333204","-0.4288861111111113","0.009908333333333297","0.009908333333333297","0"
Navneet Education Ltd,NAVNETEDUL,"Publishing","2696.4611175200002","0","63.31300959867586","13.159335750643105","0","43605","0.24219764629895657",,"11.430196014970498",,,"0","-0.2895078868105392","0.23306555244453264","2.6516880994657868","-0.8551575073779638","-0.8413457569477334","12.399670026301429","0.004420608894584177","1.5137738591810876",,,
Venky's (India) Ltd,VENKEYS,"Packaged Foods & Meats","2692.0899096","0","56.106889194663914","22.773645776603896","0","72830","0.0018811221653263627",,"0.03466943643567528",,,"0","0.04850455756858496","-0.025711035784196645","0.8357293387479364","0.02297808471381671","0.00036202728464770906","0.16891057329788967","0","0.00451469319678327","0.0010505889828992254","0.0010505889828992254","0"
Indo Count Industries Ltd,ICIL,"Textiles","2686.6071221","0","58.93968819704713","13.008263387674358","0","65105","0.002321685745472625",,"0.04927617153564644",,,"0","-0.16213958209757884","-0.0056575575835555725","9.277663939357144","0.02775029968388497","0.006121084194315007","0.09129245251524483","0","0.005921489129135829","-0.5572557441458742","0","0"
Tasty Bite Eatables Ltd,TASTYBITE,"Packaged Foods & Meats","2683.15073","0","74.23265783320343","12.72365549493375","0","17792","0.02275915822291505",,"0.16788776305533906",,,"0","-0.0623928293063134","0.01562743569758318","3.6109508963367105","0.7227981293842556","0.8251753702260327","0.9703039750584567","0","-0.07961808261886202",,,
Sula Vineyards Ltd,SULA,"Alcoholic Beverages","2682.9931050200003",,"27.326607041710403","15.816116410662067","0","227712",,"-0.166698705188654","4.533442706297723","-0.166698705188654","0","3.272045090266663",,,"7.649970044685225",,,"7.937125145851337",,,"1.689632640059922","1.689632640059922","0"
SBI-ETF Gold,SETFGOLD,"Gold","2644.090741",,,,,,,,,,,,,,,,,,,,,,
Sudarshan Chemical Industries Ltd,SUDARSCHEM,"Diversified Chemicals","2629.59709125","0","35.82265942963212","20.875987418249316","0","75769","1.3220039796467429","0.0038279723663730684","12.041818792455283","0.0038279723663730684","0","1.8765890599438804","-3.7715220523709956","-1.8715448035275122","4.153400575640373","2.6397581877078746","1.1716311134704895","14.183434991278723","0","2.7531340620926006","-1.0163916665763844","-1.0163916665763844","0"
Tata Metaliks Ltd,TATAMETALI,"Iron & Steel","2605.6174125","0","60.03353653709128","26.134133481117882","0","122855","-0.14907133243606907",,"8.809281925421582",,,"0","0.5662291188346132","0.58258886865648","1.4877428548808487","-0.6378560684031349","-0.1482796294830191","8.8126070778244","0","-0.6386477713561884",,,
Goodyear India Ltd,GOODYEAR,"Tires & Rubber","2604.5546379049997","0","73.99999921964778","13.179555101255685","0","46144","0.3539981151025602",,"5.900182459355463",,,"1.2504667481730112","0.2322328213803675","0.1456830893381471","1.066472700006117","0.21423703207425326","0.3799274853362071","7.2313723096435885","0","0.18839003235297014",,,
Optiemus Infracom Ltd,OPTIEMUS,"Technology Hardware","2602.760745165","0","74.92996234154326","7.104133860563924","4.078579497416692","14879","0",,"0",,,"0","-0.34959252835000215","-0.34959252835000215","0","0","0","0","0","0",,,
GRM Overseas Ltd,GRMOVER,"Agro Products","2590.2","0","71.99998333333333","9.123346666666666","0","18983","0",,"0",,,"0","-0.12173666666666666","0.00025","0.00026000000000000003","0.055","0.055","0.055","0","0",,,
Mrs. Bectors Food Specialities Ltd,BECTORFOOD,"FMCG - Foods","2588.85111811","0.02635367567891933","51.14016457445402","20.10641274191718","0","111327","1.556264459985556","0.015320057969737573","12.78221619960444","0","0","0","-0.767835593869455","0.010286434700479852","1.310223143372922","10.99667306097518","1.5603569307829215","15.288743197457466","0.0671593670527173","8.61224859337256","-0.5484172218286859","0","0"
Jai Corp Ltd,JAICORPLTD,"Textiles","2586.62419795","0","73.00803067939535","19.421855751722575","0","93031","0",,"0.03586450636065426",,,"0","0.09189775410296963","0.11578239457334161","0.730986445962472","0.011171793731344026","0.011171793731344026","1.6072947509324913","0","0","-0.07360781808766603","0","0"
Nippon India ETF Liquid BeES,LIQUIDBEES,"Debt","2580.8388",,,,,,,,,,,,,,,,,,,,,,
Jaiprakash Associates Ltd,JPASSOCIAT,"Conglomerates","2577.325422","-0.005321080094482511","38.1626985208855","33.88785384626529","7.71275231304493","621231","0",,"0.019459131769662883",,,"1.6171963867743202","0.10625839781903967","0.07585550832315513","1.2039232254156536","0.7865105227678151","0.8304050030823","2.525953806387434","-0.0025966802418011525","0","0.23027336592189163","0.20369949813811283","0"
Steel Strips Wheels Ltd,SSWL,"Auto Parts","2565.251348","0","62.59792784250785","14.859289823478147","12.191399830812992","30036","0","-0.1656507235671679","0.004153004347237166","-0.0110842969043792","0","0.18849528346490904","0.002247053446411129","0.07109943442470026","0.14276431636437054","-0.02921228006672505","-0.028345851979257985","0.4142941298241937","-0.1678290986310884","-0.000011134473619660301",,,
Shanthi Gears Ltd,SHANTIGEAR,"Auto Parts","2557.70653902","0","70.47199097167048","13.513805288719139","0","23881","0.05083695021940249",,"0.2815584935228446",,,"0.706339014440731","0.06982911341675369","0.01296472581749164","2.977233401810705","0.11016236761390108","0.01644510164020463","0.9878975079635757","0","0.2113292020620562",,,
Welspun Enterprises Ltd,WELENT,"Construction & Engineering","2538.4632228","0.23964946251366825","53.75647433134046","9.208914238952431","0","49921","-0.2609564631297851",,"0",,,"1.9453430792875697","0.02133730064569983","0.04390086949455574","2.250169512481463","1.9028075857032705","2.7183242285920888","5.088824166911228","0.26243759597034","-1.0741014657892947","0.534105807001294","0","0"
Newgen Software Technologies Ltd,NEWGEN,"Software Services","2532.61272674","0","55.15819218222114","14.063239820868926","0","104804","-1.2658039121071774",,"2.724755770798437",,,"0","-0.08994120436302921","0.8741260415645034","15.622029146702426","-1.349236711958615","-0.674143769926629","6.130290939404638","0","-1.898731598729888","0.44500740586116583","0","0"
PG Electroplast Ltd,PGEL,"Electronic Equipments","2517.15284956","-0.47090340604991354","65.24061156888561","11.330229778502883","0","12280","0","-0.16537206878008093","0","-0.19364079848607765","0","0","1.6858944351354368","1.6953126335824846","2.677000810082633","1.5596546478993938","1.5596546478993938","1.5596546478993938","-0.47090340604991354","0","0.6690266030419227","0","0"
Bajaj Consumer Care Ltd,BAJAJCON,"FMCG - Personal Products","2514.557826625","0","38.040490386078545","24.90302114965187","0","181148","2.234403176968245",,"15.161309403224921",,,"2.210818411819659","-5.46117820030274","-2.7320358249037824","12.083863214489284","4.845263180175914","4.538694444541029","17.465600670797706","0","2.572881190944088",,,
Kirloskar Brothers Ltd,KIRLOSBROS,"Industrial Machinery","2514.0865971599997","0","65.95187422633067","13.175273268398064","0","22995","0.02336261291331354",,"6.376689945409915",,,"2.5057044594709668","-0.1442130069861416","-0.13683852115063222","1.5299123929720444","-0.04635247176117119","-0.02338150247744153","9.000656928668196","0","0.02336261291331354",,,
Camlin Fine Sciences Ltd,CAMLINFINE,"Specialty Chemicals","2513.259936","-0.003018030060985666","17.553533060924664","23.20968638995795","0","57904","-0.6533924039208792",,"12.856804198435151",,,"0","0.8180127319165784","0.5853296407007349","11.322452776174266","-0.9427823041202181","-0.6696567266907429","13.52779138643979","-0.0090292359315427","-0.8505081900958604",,,
PTC India Ltd,PTC,"Power Trading & Consultancy","2502.750354055","0","16.21576036708779","24.688361041039787","0","215237","-0.43029466053422194",,"0.7454067482109734",,,"6.9407913705236695","-1.5042060253434606","-0.6544549131103672","31.673568392693934","-0.779681460373542","-0.428779162596582","9.040865104599542","0","-0.7811969583111822","-0.5363889753626216","0","0"
Paushak Ltd,PAUSHAKLTD,"Specialty Chemicals","2492.1511486900004","0","66.96656904968474","23.70895430863362","0","17647","0",,"0",,,"0","0","0","0","0","0","0.002692956847151014","0","0",,,
